case_id,best_start_distance_km,min_charge_s,max_charge_s,min_heat_kWh,max_heat_kWh
93833,nan,nan,nan,nan,nan
93834,38.513,941.469666,941.900024,3.145159,3.265159
93835,31.686,989.837952,1027.841797,3.160766,4.074433
93836,nan,nan,nan,nan,nan
93837,38.236,937.578918,938.261780,3.147665,3.329332
93838,34.380,883.299927,900.880798,3.159164,3.871164
93839,30.610,1010.369812,1050.061157,3.152642,4.056642
93840,36.411,1047.001953,1053.609253,3.088057,3.507390
93841,38.378,913.243713,914.214233,3.168506,3.308840
93842,nan,nan,nan,nan,nan
93843,nan,nan,nan,nan,nan
93844,34.208,1027.296875,1045.737915,3.092077,3.810744
93845,38.740,1048.796021,1054.658813,3.112721,3.517721
93846,36.906,905.454895,908.905640,3.208834,3.743834
93847,36.177,1012.398193,1026.965454,3.172174,3.865174
93848,nan,nan,nan,nan,nan
93849,18.929,1017.279114,1054.478882,3.184810,4.017810
93850,35.838,929.320496,935.303223,3.147270,3.748937
93851,26.716,1014.799133,1054.481567,3.089554,3.976554
93852,38.978,1006.410339,1011.166626,3.098598,3.653931
93853,32.030,1003.708374,1042.808350,3.165277,4.071611
93854,35.878,935.011902,949.674683,3.199348,3.902349
93855,nan,nan,nan,nan,nan
93856,33.134,988.736511,1026.662354,3.148061,4.068061
93857,nan,nan,nan,nan,nan
93858,nan,nan,nan,nan,nan
93859,nan,nan,nan,nan,nan
93860,nan,nan,nan,nan,nan
93861,37.023,929.450684,930.933350,3.158840,3.555507
93862,nan,nan,nan,nan,nan
93863,23.696,1065.498413,1069.317871,3.163483,3.341817
93864,nan,nan,nan,nan,nan
93865,nan,nan,nan,nan,nan
93866,nan,nan,nan,nan,nan
93867,nan,nan,nan,nan,nan
93868,nan,nan,nan,nan,nan
93869,nan,nan,nan,nan,nan
93870,37.362,1050.369263,1056.390015,3.074177,3.453510
93871,38.861,1045.899658,1052.271362,3.113544,3.558544
93872,nan,nan,nan,nan,nan
93873,38.999,993.716431,994.343262,3.134073,3.284739
93874,nan,nan,nan,nan,nan
93875,nan,nan,nan,nan,nan
93876,37.198,920.086304,921.986206,3.151075,3.541408
93877,39.000,1019.213867,1022.897034,3.128222,3.519556
93878,29.972,1021.902710,1050.168213,3.029825,3.828158
93879,nan,nan,nan,nan,nan
93880,nan,nan,nan,nan,nan
93881,37.816,891.540833,894.028870,3.157276,3.436609
93882,34.501,1021.312317,1044.509766,3.172527,3.937860
93883,nan,nan,nan,nan,nan
93884,nan,nan,nan,nan,nan
93885,nan,nan,nan,nan,nan
93886,nan,nan,nan,nan,nan
93887,nan,nan,nan,nan,nan
93888,39.000,971.056152,972.288757,3.168933,3.697266
93889,39.000,982.994934,984.055969,3.126843,3.433510
93890,nan,nan,nan,nan,nan
93891,nan,nan,nan,nan,nan
93892,38.784,897.004944,897.435364,3.173105,3.218772
93893,nan,nan,nan,nan,nan
93894,37.047,883.421021,887.887024,3.150605,3.637605
93895,nan,nan,nan,nan,nan
93896,nan,nan,nan,nan,nan
93897,27.094,973.620911,1009.540588,3.106599,3.993933
93898,36.438,944.440002,952.090820,3.142712,3.774378
93899,34.973,915.257690,949.869019,3.192595,4.114929
93900,27.568,1015.831848,1055.180786,3.163643,4.046309
93901,nan,nan,nan,nan,nan
93902,32.476,1062.819824,1066.685181,3.176389,3.395722
93903,nan,nan,nan,nan,nan
93904,nan,nan,nan,nan,nan
93905,30.798,953.419922,987.840271,3.070310,3.974310
93906,nan,nan,nan,nan,nan
93907,nan,nan,nan,nan,nan
93908,37.217,957.183105,957.317810,3.156426,3.566759
93909,nan,nan,nan,nan,nan
93910,33.978,919.257507,937.981079,3.190005,3.929338
93911,nan,nan,nan,nan,nan
93912,nan,nan,nan,nan,nan
93913,35.663,920.809021,936.227356,3.185369,3.889369
93914,nan,nan,nan,nan,nan
93915,nan,nan,nan,nan,nan
93916,nan,nan,nan,nan,nan
93917,nan,nan,nan,nan,nan
93918,33.755,1001.212524,1040.251099,3.116486,4.039819
93919,nan,nan,nan,nan,nan
93920,19.704,1070.381836,1073.213623,3.136533,3.257867
93921,nan,nan,nan,nan,nan
93922,33.168,1059.522705,1064.238770,3.092184,3.352184
93923,nan,nan,nan,nan,nan
93924,nan,nan,nan,nan,nan
93925,nan,nan,nan,nan,nan
93926,nan,nan,nan,nan,nan
93927,30.612,963.504944,998.832703,3.108326,4.009326
93928,nan,nan,nan,nan,nan
93929,37.914,911.455872,913.138062,3.170196,3.425863
93930,39.001,989.788513,990.104858,3.136376,3.242376
93931,18.228,1024.517334,1048.457275,3.164931,3.874931
93932,nan,nan,nan,nan,nan
93933,nan,nan,nan,nan,nan
93934,nan,nan,nan,nan,nan
93935,34.075,1030.056763,1043.630859,3.174527,3.829527
93936,nan,nan,nan,nan,nan
93937,nan,nan,nan,nan,nan
93938,nan,nan,nan,nan,nan
93939,27.035,967.402893,1002.792419,3.070512,3.959179
93940,nan,nan,nan,nan,nan
93941,nan,nan,nan,nan,nan
93942,nan,nan,nan,nan,nan
93943,36.242,917.754272,920.004578,3.131706,3.646039
93944,nan,nan,nan,nan,nan
93945,19.103,986.585205,1022.869507,3.142859,3.989526
93946,37.729,931.253418,932.418884,3.178950,3.471283
93947,nan,nan,nan,nan,nan
93948,39.000,974.746582,974.888550,3.114191,3.208191
93949,35.668,927.609802,957.524048,3.222723,4.095389
93950,28.682,989.716858,1027.294800,3.180808,4.072474
93951,nan,nan,nan,nan,nan
93952,nan,nan,nan,nan,nan
93953,nan,nan,nan,nan,nan
93954,31.086,967.814575,1003.726990,3.119665,4.028665
93955,33.260,992.729675,1030.984131,3.179221,4.095555
93956,31.513,1015.202515,1055.229492,3.159423,4.068757
93957,nan,nan,nan,nan,nan
93958,nan,nan,nan,nan,nan
93959,31.703,1074.387085,1075.953125,3.185114,3.269114
93960,34.656,913.760193,935.975708,3.160104,3.943437
93961,nan,nan,nan,nan,nan
93962,35.590,1057.666016,1062.301758,3.172099,3.460099
93963,38.109,909.536194,911.039063,3.184371,3.396037
93964,38.999,983.107971,984.637146,3.161691,3.588025
93965,nan,nan,nan,nan,nan
93966,39.001,1009.967529,1011.301941,3.138777,3.337444
93967,nan,nan,nan,nan,nan
93968,37.380,878.499084,882.919800,3.205385,3.650052
93969,33.581,936.695862,970.915527,3.161502,4.079502
93970,nan,nan,nan,nan,nan
93971,nan,nan,nan,nan,nan
93972,30.015,1073.833374,1075.552979,3.156797,3.246130
93973,38.987,1005.787842,1010.302246,3.138777,3.691443
93974,nan,nan,nan,nan,nan
93975,nan,nan,nan,nan,nan
93976,nan,nan,nan,nan,nan
93977,25.315,1041.209106,1049.855225,3.177591,3.639924
93978,32.190,957.675842,992.853577,3.160517,4.074517
93979,nan,nan,nan,nan,nan
93980,32.059,1035.282959,1044.031616,3.066760,3.626427
93981,38.901,922.042786,922.176208,3.145855,3.167522
93982,38.190,955.931335,956.089844,3.139236,3.364236
93983,nan,nan,nan,nan,nan
93984,33.825,1046.995850,1053.739990,3.156062,3.570729
93985,nan,nan,nan,nan,nan
93986,38.700,861.293701,862.244263,3.206098,3.289431
93987,nan,nan,nan,nan,nan
93988,35.739,893.785217,899.556519,3.156087,3.726420
93989,nan,nan,nan,nan,nan
93990,33.798,1007.718872,1047.307495,3.129896,4.053230
93991,nan,nan,nan,nan,nan
93992,nan,nan,nan,nan,nan
93993,nan,nan,nan,nan,nan
93994,33.458,999.058411,1037.791016,3.110609,4.032609
93995,nan,nan,nan,nan,nan
93996,36.762,923.262268,927.712952,3.162194,3.741194
93997,nan,nan,nan,nan,nan
93998,34.742,899.860779,924.280640,3.116040,3.922374
93999,37.417,912.937744,914.977234,3.146054,3.492721
94000,nan,nan,nan,nan,nan
94001,nan,nan,nan,nan,nan
94002,nan,nan,nan,nan,nan
94003,nan,nan,nan,nan,nan
94004,31.086,952.212341,986.780151,3.129075,4.037408
94005,nan,nan,nan,nan,nan
94006,38.925,969.680786,971.406372,3.160312,3.728979
94007,28.057,1024.266846,1048.357788,3.189744,3.933411
94008,39.000,973.548218,974.649597,3.149497,3.568830
94009,23.126,1015.852051,1055.105225,3.152626,4.016626
94010,nan,nan,nan,nan,nan
94011,nan,nan,nan,nan,nan
94012,32.708,1011.956726,1051.874634,3.136169,4.049835
94013,36.223,961.515137,967.535339,3.177293,3.793959
94014,29.158,1003.135559,1041.856567,3.105670,4.003336
94015,nan,nan,nan,nan,nan
94016,nan,nan,nan,nan,nan
94017,37.674,1038.565430,1046.293213,3.089619,3.623286
94018,nan,nan,nan,nan,nan
94019,nan,nan,nan,nan,nan
94020,23.801,961.958069,996.427429,3.181064,4.046731
94021,38.429,862.580322,864.255005,3.158591,3.285591
94022,nan,nan,nan,nan,nan
94023,nan,nan,nan,nan,nan
94024,27.276,1013.255310,1053.019775,3.182467,4.071466
94025,nan,nan,nan,nan,nan
94026,nan,nan,nan,nan,nan
94027,nan,nan,nan,nan,nan
94028,nan,nan,nan,nan,nan
94029,nan,nan,nan,nan,nan
94030,nan,nan,nan,nan,nan
94031,nan,nan,nan,nan,nan
94032,32.425,871.694397,905.786987,3.190419,4.105086
94033,nan,nan,nan,nan,nan
94034,30.091,1002.456421,1041.171997,3.053979,3.961979
94035,36.419,923.963806,933.555786,3.133070,3.772737
94036,nan,nan,nan,nan,nan
94037,nan,nan,nan,nan,nan
94038,39.000,1016.987976,1019.763550,3.105954,3.419288
94039,nan,nan,nan,nan,nan
94040,29.208,1029.337891,1044.380737,3.079887,3.723554
94041,32.725,1047.587891,1054.623779,3.068805,3.469805
94042,nan,nan,nan,nan,nan
94043,24.434,996.790649,1034.633789,3.157463,4.030130
94044,28.914,1012.461853,1052.109253,3.148757,4.040756
94045,36.393,959.775208,961.070984,3.125654,3.691987
94046,nan,nan,nan,nan,nan
94047,33.872,1042.407471,1050.014893,3.121202,3.592869
94048,nan,nan,nan,nan,nan
94049,nan,nan,nan,nan,nan
94050,nan,nan,nan,nan,nan
94051,38.370,943.298828,943.718567,3.138541,3.281208
94052,37.802,1037.667725,1045.205200,3.126526,3.673860
94053,30.582,950.514465,985.042114,3.197410,4.106410
94054,nan,nan,nan,nan,nan
94055,36.423,935.650085,936.799072,3.138579,3.668579
94056,nan,nan,nan,nan,nan
94057,24.354,990.652283,1027.924316,3.075686,3.954686
94058,20.150,996.977112,1034.454224,3.173950,4.027950
94059,32.335,1011.292786,1051.174316,3.120777,4.036111
94060,nan,nan,nan,nan,nan
94061,33.513,1002.295288,1041.407349,3.126426,4.048759
94062,nan,nan,nan,nan,nan
94063,nan,nan,nan,nan,nan
94064,31.182,989.099609,1027.054810,3.190415,4.103082
94065,nan,nan,nan,nan,nan
94066,30.356,926.776611,960.784241,3.221018,4.126351
94067,nan,nan,nan,nan,nan
94068,nan,nan,nan,nan,nan
94069,nan,nan,nan,nan,nan
94070,nan,nan,nan,nan,nan
94071,nan,nan,nan,nan,nan
94072,nan,nan,nan,nan,nan
94073,39.000,1031.842285,1032.601440,3.128184,3.206184
94074,38.691,1029.832886,1038.960938,3.104983,3.741650
94075,31.163,1009.012573,1048.465210,3.132538,4.039205
94076,30.885,1066.199707,1069.643188,3.098251,3.275918
94077,39.000,998.523621,999.572998,3.161409,3.364076
94078,30.587,966.219543,1001.819336,3.093852,4.002852
94079,31.828,990.952698,1028.807373,3.146786,4.056120
94080,36.578,933.989441,935.301514,3.123671,3.656672
94081,35.329,996.578735,1027.384888,3.156975,4.009975
94082,24.790,1037.464111,1046.774048,3.198481,3.704148
94083,38.461,918.251709,919.066040,3.147473,3.278473
94084,nan,nan,nan,nan,nan
94085,32.858,983.191406,1020.677795,3.179955,4.096622
94086,24.283,982.516724,1019.068420,3.062965,3.941632
94087,nan,nan,nan,nan,nan
94088,nan,nan,nan,nan,nan
94089,nan,nan,nan,nan,nan
94090,36.422,943.816528,944.373047,3.126782,3.662782
94091,nan,nan,nan,nan,nan
94092,30.309,904.702393,938.622559,3.228088,4.132755
94093,nan,nan,nan,nan,nan
94094,nan,nan,nan,nan,nan
94095,33.356,1025.975464,1046.758179,3.137936,3.874936
94096,nan,nan,nan,nan,nan
94097,29.645,976.166260,1012.529175,3.136039,4.036372
94098,39.000,989.524414,991.646484,3.142119,3.569786
94099,nan,nan,nan,nan,nan
94100,29.944,999.231873,1037.852783,3.121467,4.025134
94101,nan,nan,nan,nan,nan
94102,33.850,1043.132202,1050.822632,3.083805,3.542804
94103,nan,nan,nan,nan,nan
94104,nan,nan,nan,nan,nan
94105,22.362,1042.068237,1050.969604,3.166120,3.610787
94106,nan,nan,nan,nan,nan
94107,nan,nan,nan,nan,nan
94108,35.251,1028.988037,1044.342529,3.108175,3.800175
94109,34.579,1058.971802,1063.625366,3.099799,3.368133
94110,38.686,936.919617,937.226624,3.177341,3.250008
94111,nan,nan,nan,nan,nan
94112,38.512,943.591858,943.956360,3.143158,3.257158
94113,35.048,994.880066,1013.375244,3.173818,3.908151
94114,28.276,940.325317,973.581665,3.085909,3.983575
94115,nan,nan,nan,nan,nan
94116,nan,nan,nan,nan,nan
94117,nan,nan,nan,nan,nan
94118,nan,nan,nan,nan,nan
94119,36.167,951.400330,967.803101,3.192218,3.922218
94120,39.001,1010.179077,1011.694763,3.114196,3.328863
94121,nan,nan,nan,nan,nan
94122,nan,nan,nan,nan,nan
94123,37.865,899.102112,901.230042,3.186210,3.442210
94124,36.623,916.369019,920.170471,3.191435,3.755102
94125,38.945,1032.320923,1039.209473,3.114476,3.676143
94126,29.052,1014.008728,1053.700195,3.078316,3.971983
94127,nan,nan,nan,nan,nan
94128,nan,nan,nan,nan,nan
94129,nan,nan,nan,nan,nan
94130,36.785,861.181152,866.688416,3.206785,3.679785
94131,31.042,1043.523438,1050.984741,3.176963,3.629630
94132,nan,nan,nan,nan,nan
94133,nan,nan,nan,nan,nan
94134,nan,nan,nan,nan,nan
94135,32.119,1055.610229,1061.092407,3.111205,3.416205
94136,32.518,919.827759,954.040161,3.174639,4.088973
94137,31.220,852.188538,883.452026,3.150591,4.055924
94138,37.677,1055.938721,1060.929077,3.089498,3.401832
94139,nan,nan,nan,nan,nan
94140,30.000,928.343628,962.256958,3.201020,4.102687
94141,34.615,943.694519,961.864014,3.158890,3.906223
94142,30.204,1073.320923,1075.133789,3.204459,3.299793
94143,nan,nan,nan,nan,nan
94144,34.633,983.179077,1020.652039,3.144012,4.066679
94145,nan,nan,nan,nan,nan
94146,22.373,1044.172852,1052.556519,3.179716,3.599716
94147,31.935,908.448364,942.105225,3.122965,4.031965
94148,33.964,861.087891,894.920776,3.172697,4.091697
94149,20.854,1052.267578,1059.185425,3.162472,3.486805
94150,nan,nan,nan,nan,nan
94151,36.233,945.037659,945.572998,3.123838,3.621838
94152,nan,nan,nan,nan,nan
94153,nan,nan,nan,nan,nan
94154,nan,nan,nan,nan,nan
94155,30.805,995.008667,1033.219482,3.151875,4.055208
94156,38.052,860.367310,862.667053,3.172653,3.374653
94157,nan,nan,nan,nan,nan
94158,30.950,946.093506,980.074219,3.192642,4.097642
94159,28.497,1069.707275,1072.395874,3.159339,3.295005
94160,31.944,962.847656,998.392395,3.178419,4.089753
94161,nan,nan,nan,nan,nan
94162,nan,nan,nan,nan,nan
94163,nan,nan,nan,nan,nan
94164,nan,nan,nan,nan,nan
94165,34.200,980.327209,1007.925903,3.122024,3.950024
94166,37.620,880.131531,883.433533,3.142768,3.467768
94167,nan,nan,nan,nan,nan
94168,34.669,1072.152344,1074.152344,3.129153,3.240153
94169,nan,nan,nan,nan,nan
94170,31.466,978.091675,1015.027222,3.205194,4.115528
94171,37.016,937.773560,939.030090,3.207982,3.669982
94172,nan,nan,nan,nan,nan
94173,31.962,974.579956,1011.060242,3.192949,4.101283
94174,35.283,910.285522,918.591492,3.123590,3.736924
94175,39.001,1010.091736,1014.306335,3.114702,3.597368
94176,38.993,970.396973,970.446838,3.147579,3.260246
94177,nan,nan,nan,nan,nan
94178,29.603,941.634521,975.494812,3.178241,4.079574
94179,nan,nan,nan,nan,nan
94180,nan,nan,nan,nan,nan
94181,nan,nan,nan,nan,nan
94182,nan,nan,nan,nan,nan
94183,34.881,1043.752808,1050.836426,3.145465,3.603132
94184,39.000,961.399109,961.655090,3.150729,3.529396
94185,37.903,950.371704,950.743591,3.135620,3.404287
94186,28.965,1017.491211,1053.652710,3.212071,4.071404
94187,36.511,909.560974,915.412842,3.208444,3.790111
94188,nan,nan,nan,nan,nan
94189,nan,nan,nan,nan,nan
94190,38.712,1019.280762,1026.641235,3.082553,3.703887
94191,36.222,887.631287,892.098877,3.152401,3.697401
94192,29.124,982.349426,1019.495300,3.221816,4.121816
94193,nan,nan,nan,nan,nan
94194,nan,nan,nan,nan,nan
94195,nan,nan,nan,nan,nan
94196,nan,nan,nan,nan,nan
94197,39.000,965.244507,965.862366,3.155276,3.602276
94198,nan,nan,nan,nan,nan
94199,nan,nan,nan,nan,nan
94200,30.153,907.199951,941.030884,3.204957,4.105957
94201,33.996,1031.366821,1042.590698,3.148189,3.783523
94202,nan,nan,nan,nan,nan
94203,nan,nan,nan,nan,nan
94204,nan,nan,nan,nan,nan
94205,nan,nan,nan,nan,nan
94206,38.998,975.608948,975.682129,3.155914,3.218248
94207,nan,nan,nan,nan,nan
94208,38.999,964.869690,965.215698,3.138368,3.486034
94209,38.726,868.414490,869.189148,3.193850,3.253516
94210,29.648,986.817566,1024.175781,3.125984,4.027651
94211,nan,nan,nan,nan,nan
94212,38.053,1060.440308,1064.635742,3.064174,3.320507
94213,23.744,1049.941406,1057.131348,3.164101,3.520435
94214,38.788,886.561584,887.086914,3.187419,3.237419
94215,nan,nan,nan,nan,nan
94216,nan,nan,nan,nan,nan
94217,37.783,858.435120,861.626038,3.200804,3.502471
94218,nan,nan,nan,nan,nan
94219,38.286,873.204529,875.263428,3.197996,3.370662
94220,nan,nan,nan,nan,nan
94221,nan,nan,nan,nan,nan
94222,28.603,992.538818,1030.542847,3.171221,4.070554
94223,nan,nan,nan,nan,nan
94224,28.984,921.716858,954.817810,3.108796,4.007129
94225,nan,nan,nan,nan,nan
94226,nan,nan,nan,nan,nan
94227,39.001,983.688232,986.297607,3.125949,3.667282
94228,32.657,952.300659,986.845764,3.107162,4.023829
94229,36.422,863.063110,868.988647,3.149815,3.673815
94230,39.000,972.263428,972.447571,3.128376,3.282043
94231,nan,nan,nan,nan,nan
94232,37.036,936.241089,937.445679,3.151778,3.699445
94233,34.180,974.023376,1010.700256,3.191030,4.109697
94234,nan,nan,nan,nan,nan
94235,nan,nan,nan,nan,nan
94236,nan,nan,nan,nan,nan
94237,nan,nan,nan,nan,nan
94238,nan,nan,nan,nan,nan
94239,36.689,892.262939,896.428040,3.140982,3.681648
94240,nan,nan,nan,nan,nan
94241,29.157,1053.526367,1059.902100,3.061101,3.379768
94242,29.335,992.019836,1030.000610,3.138769,4.039769
94243,39.000,980.180725,980.198608,3.138379,3.150379
94244,26.890,1018.642395,1052.935669,3.084711,3.928711
94245,nan,nan,nan,nan,nan
94246,31.561,997.530884,1036.120117,3.145545,4.054878
94247,38.572,881.809326,882.924683,3.174316,3.273982
94248,nan,nan,nan,nan,nan
94249,nan,nan,nan,nan,nan
94250,32.463,980.994995,1018.076355,3.159785,4.074785
94251,31.723,1001.613953,1040.502319,3.101189,4.017856
94252,24.156,1038.524780,1047.610596,3.195515,3.692848
94253,nan,nan,nan,nan,nan
94254,37.887,1037.336914,1044.916626,3.117016,3.669683
94255,32.310,989.099854,1027.015381,3.171149,4.088482
94256,nan,nan,nan,nan,nan
94257,nan,nan,nan,nan,nan
94258,29.923,1011.342224,1051.212646,3.192505,4.096506
94259,35.943,1031.281494,1042.595825,3.154840,3.801173
94260,34.692,1021.640076,1046.839111,3.129015,3.914348
94261,nan,nan,nan,nan,nan
94262,nan,nan,nan,nan,nan
94263,nan,nan,nan,nan,nan
94264,nan,nan,nan,nan,nan
94265,nan,nan,nan,nan,nan
94266,nan,nan,nan,nan,nan
94267,nan,nan,nan,nan,nan
94268,35.797,965.741211,978.880371,3.105929,3.797929
94269,38.027,924.843079,926.055298,3.142725,3.386059
94270,38.999,970.272278,970.425598,3.142173,3.318173
94271,nan,nan,nan,nan,nan
94272,35.873,1026.257324,1045.501709,3.149302,3.879302
94273,37.559,1074.043945,1075.604736,3.093158,3.183825
94274,nan,nan,nan,nan,nan
94275,33.636,962.818726,998.463257,3.155025,4.073691
94276,nan,nan,nan,nan,nan
94277,nan,nan,nan,nan,nan
94278,37.925,878.719238,881.667969,3.204302,3.482302
94279,21.007,1048.117554,1055.713135,3.189167,3.563167
94280,nan,nan,nan,nan,nan
94281,nan,nan,nan,nan,nan
94282,30.500,1061.675293,1065.888672,3.168913,3.398580
94283,nan,nan,nan,nan,nan
94284,25.340,1024.793701,1047.945923,3.161110,3.887444
94285,nan,nan,nan,nan,nan
94286,nan,nan,nan,nan,nan
94287,32.266,956.372498,991.257385,3.117681,4.035014
94288,nan,nan,nan,nan,nan
94289,28.788,951.494202,985.638062,3.106040,4.001706
94290,nan,nan,nan,nan,nan
94291,nan,nan,nan,nan,nan
94292,33.226,994.676453,1032.945923,3.098019,4.015353
94293,nan,nan,nan,nan,nan
94294,nan,nan,nan,nan,nan
94295,nan,nan,nan,nan,nan
94296,38.886,1001.707581,1005.681396,3.175899,3.751899
94297,nan,nan,nan,nan,nan
94298,nan,nan,nan,nan,nan
94299,36.664,951.392700,951.763611,3.180241,3.707907
94300,17.493,1024.063721,1048.966919,3.153536,3.869870
94301,nan,nan,nan,nan,nan
94302,39.000,968.542786,968.567749,3.152144,3.264811
94303,28.073,983.943298,1020.890991,3.100049,3.997716
94304,nan,nan,nan,nan,nan
94305,nan,nan,nan,nan,nan
94306,nan,nan,nan,nan,nan
94307,nan,nan,nan,nan,nan
94308,34.921,1000.696777,1028.373169,3.117827,3.937494
94309,20.199,1044.583252,1053.108154,3.176869,3.590536
94310,nan,nan,nan,nan,nan
94311,39.000,991.516174,993.755249,3.154474,3.585140
94312,nan,nan,nan,nan,nan
94313,nan,nan,nan,nan,nan
94314,nan,nan,nan,nan,nan
94315,35.455,935.601440,946.986816,3.166712,3.833712
94316,nan,nan,nan,nan,nan
94317,32.538,926.299927,960.542725,3.204682,4.119681
94318,nan,nan,nan,nan,nan
94319,27.672,985.122498,1022.402466,3.202947,4.095947
94320,33.044,997.463989,1036.062988,3.091789,4.011123
94321,34.410,918.614502,952.895874,3.154952,4.073285
94322,35.135,991.105530,1008.650269,3.129440,3.858106
94323,nan,nan,nan,nan,nan
94324,nan,nan,nan,nan,nan
94325,36.582,866.756958,873.117981,3.147005,3.700006
94326,38.315,917.745667,918.771606,3.165900,3.325233
94327,nan,nan,nan,nan,nan
94328,38.068,862.053101,865.112976,3.178897,3.417563
94329,nan,nan,nan,nan,nan
94330,nan,nan,nan,nan,nan
94331,nan,nan,nan,nan,nan
94332,nan,nan,nan,nan,nan
94333,nan,nan,nan,nan,nan
94334,32.414,1031.411743,1042.558838,3.170060,3.798060
94335,nan,nan,nan,nan,nan
94336,nan,nan,nan,nan,nan
94337,35.782,952.682068,952.962891,3.116501,3.638835
94338,34.769,963.321594,994.549316,3.113499,3.989499
94339,35.751,958.650208,970.190491,3.109623,3.785623
94340,39.000,984.669250,987.391724,3.085057,3.611057
94341,37.856,903.519958,905.403564,3.198972,3.438306
94342,30.566,1023.211182,1048.919678,3.146508,3.920841
94343,35.312,937.026123,952.768311,3.122855,3.841522
94344,32.545,1046.653076,1053.771851,3.096597,3.509931
94345,39.000,1032.161377,1036.661133,3.099171,3.483171
94346,27.723,1077.999878,1078.855103,3.118361,3.159361
94347,nan,nan,nan,nan,nan
94348,33.820,1036.663452,1045.212891,3.069233,3.613567
94349,38.029,951.135925,951.484436,3.155867,3.361200
94350,nan,nan,nan,nan,nan
94351,nan,nan,nan,nan,nan
94352,34.540,1025.381714,1041.725098,3.141965,3.843298
94353,nan,nan,nan,nan,nan
94354,32.907,1053.019043,1058.718384,3.142450,3.479450
94355,nan,nan,nan,nan,nan
94356,nan,nan,nan,nan,nan
94357,nan,nan,nan,nan,nan
94358,nan,nan,nan,nan,nan
94359,nan,nan,nan,nan,nan
94360,nan,nan,nan,nan,nan
94361,nan,nan,nan,nan,nan
94362,nan,nan,nan,nan,nan
94363,37.038,926.398193,928.105530,3.163717,3.587050
94364,23.569,1073.307373,1075.419800,3.057550,3.148217
94365,nan,nan,nan,nan,nan
94366,29.498,1012.050110,1051.674316,3.101648,3.997315
94367,29.743,1053.565674,1059.380615,3.177392,3.504059
94368,29.888,963.645264,999.131836,3.175990,4.075990
94369,39.001,990.814209,993.900513,3.109523,3.630190
94370,nan,nan,nan,nan,nan
94371,nan,nan,nan,nan,nan
94372,39.001,970.634521,971.010071,3.180686,3.485019
94373,34.708,1048.116089,1054.508911,3.130178,3.535178
94374,30.466,1004.945190,1044.065552,3.131308,4.030308
94375,34.943,909.132751,943.662720,3.195828,4.116495
94376,nan,nan,nan,nan,nan
94377,nan,nan,nan,nan,nan
94378,35.406,952.041687,967.066284,3.141437,3.855770
94379,23.074,1034.122681,1043.435791,3.149539,3.704872
94380,32.370,925.431152,959.897583,3.205939,4.121939
94381,35.502,993.177917,1003.072327,3.159004,3.809005
94382,nan,nan,nan,nan,nan
94383,nan,nan,nan,nan,nan
94384,38.834,959.836975,959.880371,3.168636,3.211303
94385,nan,nan,nan,nan,nan
94386,35.772,988.367920,993.584961,3.134389,3.737722
94387,22.670,1042.133911,1050.902466,3.179457,3.623457
94388,nan,nan,nan,nan,nan
94389,nan,nan,nan,nan,nan
94390,35.921,985.888794,991.065796,3.112749,3.717082
94391,nan,nan,nan,nan,nan
94392,nan,nan,nan,nan,nan
94393,33.060,1047.884888,1054.635986,3.139494,3.540161
94394,35.208,978.593933,993.663696,3.136282,3.841282
94395,31.222,977.978210,1014.673096,3.153797,4.061131
94396,18.249,995.034851,1032.236450,3.189928,4.037261
94397,nan,nan,nan,nan,nan
94398,nan,nan,nan,nan,nan
94399,27.346,1047.448364,1055.165894,3.078856,3.465523
94400,nan,nan,nan,nan,nan
94401,nan,nan,nan,nan,nan
94402,nan,nan,nan,nan,nan
94403,nan,nan,nan,nan,nan
94404,20.756,1040.482178,1049.713135,3.193012,3.655012
94405,31.176,1077.371338,1078.334717,3.129734,3.178734
94406,36.780,914.761719,917.378967,3.187505,3.657172
94407,35.951,973.331543,977.140991,3.150924,3.740591
94408,nan,nan,nan,nan,nan
94409,nan,nan,nan,nan,nan
94410,39.000,982.262573,984.129395,3.121726,3.577393
94411,28.669,1012.166077,1051.893066,3.138883,4.037216
94412,31.534,971.931213,1008.178040,3.212192,4.116525
94413,nan,nan,nan,nan,nan
94414,nan,nan,nan,nan,nan
94415,nan,nan,nan,nan,nan
94416,nan,nan,nan,nan,nan
94417,38.263,930.154297,930.977112,3.192257,3.372257
94418,nan,nan,nan,nan,nan
94419,nan,nan,nan,nan,nan
94420,nan,nan,nan,nan,nan
94421,34.156,931.674622,966.124939,3.167177,4.088177
94422,31.315,995.251282,1033.458130,3.055579,3.969913
94423,36.105,953.307129,964.681641,3.134244,3.808910
94424,30.925,1071.461060,1073.662354,3.189187,3.306186
94425,nan,nan,nan,nan,nan
94426,nan,nan,nan,nan,nan
94427,29.697,924.021240,957.865601,3.196858,4.101192
94428,nan,nan,nan,nan,nan
94429,nan,nan,nan,nan,nan
94430,25.854,1019.440796,1052.335571,3.075566,3.901899
94431,nan,nan,nan,nan,nan
94432,30.551,1067.768188,1070.771729,3.168605,3.328271
94433,35.363,971.866150,1008.459717,3.174840,4.101173
94434,34.502,1004.518677,1036.184204,3.115504,3.970504
94435,26.514,1064.091675,1068.343018,3.037526,3.231859
94436,36.193,986.826477,994.997375,3.109991,3.745324
94437,28.675,1012.486816,1052.274414,3.189287,4.082953
